temperature,ph,turbidity,tds,rainfall,humidity,risk_level,is_synthetic,source
39.5,7.55,4.24,388.39,37.38,88.48,MEDIUM,True,synthetic:who_cdc_rules
29.48,5.91,12.93,532.89,0.0,53.4,MEDIUM,True,synthetic:who_cdc_rules
37.49,5.94,10.85,449.26,0.0,30.09,HIGH,True,synthetic:who_cdc_rules
31.53,5.67,11.78,406.13,36.83,93.53,LOW,True,synthetic:who_cdc_rules
28.86,7.15,4.35,536.39,1.32,82.28,MEDIUM,True,synthetic:who_cdc_rules
21.47,7.34,4.75,209.57,28.33,58.13,HIGH,True,synthetic:who_cdc_rules
25.68,7.82,3.76,637.42,9.3,62.84,MEDIUM,True,synthetic:who_cdc_rules
37.45,7.45,9.18,404.73,54.85,40.52,MEDIUM,True,synthetic:who_cdc_rules
25.68,5.53,18.26,506.39,42.53,44.4,HIGH,True,synthetic:who_cdc_rules
20.34,6.69,0.35,314.77,29.38,90.68,LOW,True,synthetic:who_cdc_rules
27.88,6.25,13.19,434.35,28.25,70.02,LOW,True,synthetic:who_cdc_rules
26.42,8.88,0.1,460.08,0.0,36.82,MEDIUM,True,synthetic:who_cdc_rules
35.52,7.48,8.79,810.38,33.47,82.01,HIGH,True,synthetic:who_cdc_rules
32.62,5.95,9.43,328.71,15.46,31.1,MEDIUM,True,synthetic:who_cdc_rules
22.16,6.26,3.7,178.57,0.0,62.16,MEDIUM,True,synthetic:who_cdc_rules
39.6,6.57,5.16,157.2,15.11,63.19,MEDIUM,True,synthetic:who_cdc_rules
23.65,6.73,0.1,240.45,11.53,83.87,LOW,True,synthetic:who_cdc_rules
35.37,8.59,5.21,323.33,0.0,72.19,MEDIUM,True,synthetic:who_cdc_rules
21.52,8.18,0.1,212.76,0.0,47.59,LOW,True,synthetic:who_cdc_rules
34.43,8.2,10.42,472.52,42.58,77.65,MEDIUM,True,synthetic:who_cdc_rules
24.63,6.13,6.73,73.9,16.33,35.22,MEDIUM,True,synthetic:who_cdc_rules
35.81,6.64,0.1,496.37,43.29,63.51,MEDIUM,True,synthetic:who_cdc_rules
24.76,5.51,14.15,424.24,0.0,44.7,MEDIUM,True,synthetic:who_cdc_rules
19.5,5.95,10.35,259.44,46.16,86.02,HIGH,True,synthetic:who_cdc_rules
25.64,8.75,5.68,603.73,12.93,78.35,MEDIUM,True,synthetic:who_cdc_rules
35.14,8.36,10.31,380.69,0.0,42.33,MEDIUM,True,synthetic:who_cdc_rules
35.52,7.31,2.4,625.58,19.55,76.43,MEDIUM,True,synthetic:who_cdc_rules
26.58,6.47,11.23,390.47,17.16,93.8,MEDIUM,True,synthetic:who_cdc_rules
20.17,6.61,0.1,344.17,17.49,84.29,LOW,True,synthetic:who_cdc_rules
26.66,8.76,10.7,449.73,0.0,83.17,MEDIUM,True,synthetic:who_cdc_rules
33.49,7.34,15.88,392.92,26.09,31.79,MEDIUM,True,synthetic:who_cdc_rules
28.97,6.55,1.85,128.5,6.17,93.95,MEDIUM,True,synthetic:who_cdc_rules
35.7,7.62,5.35,406.46,0.0,94.72,MEDIUM,True,synthetic:who_cdc_rules
31.89,6.87,6.32,483.02,35.36,52.74,LOW,True,synthetic:who_cdc_rules
36.1,6.34,7.91,322.01,48.89,56.41,HIGH,True,synthetic:who_cdc_rules
20.61,8.9,4.77,346.03,0.0,65.25,MEDIUM,True,synthetic:who_cdc_rules
28.97,6.69,4.93,332.55,1.3,75.46,LOW,True,synthetic:who_cdc_rules
25.3,7.98,0.84,335.85,42.6,59.76,MEDIUM,True,synthetic:who_cdc_rules
36.35,6.69,9.32,276.45,2.56,54.76,MEDIUM,True,synthetic:who_cdc_rules
30.37,7.45,6.22,505.19,8.76,50.76,LOW,True,synthetic:who_cdc_rules
33.28,8.82,1.22,461.74,2.31,49.82,MEDIUM,True,synthetic:who_cdc_rules
38.95,8.35,5.61,557.26,0.0,74.61,MEDIUM,True,synthetic:who_cdc_rules
22.38,7.58,9.95,411.94,26.3,91.58,LOW,True,synthetic:who_cdc_rules
39.82,7.26,6.8,328.13,4.05,57.08,HIGH,True,synthetic:who_cdc_rules
34.64,7.64,0.1,300.52,8.68,63.5,LOW,True,synthetic:who_cdc_rules
19.43,7.65,0.1,353.21,12.84,80.58,LOW,True,synthetic:who_cdc_rules
33.7,6.3,0.1,529.41,27.19,48.5,MEDIUM,True,synthetic:who_cdc_rules
21.65,8.3,3.2,191.0,25.55,94.24,LOW,True,synthetic:who_cdc_rules
25.35,6.73,0.1,80.03,16.52,60.28,LOW,True,synthetic:who_cdc_rules
39.48,7.02,4.46,447.48,25.13,70.96,MEDIUM,True,synthetic:who_cdc_rules
19.06,5.98,1.72,323.96,24.83,83.39,MEDIUM,True,synthetic:who_cdc_rules
29.57,8.53,10.75,503.84,45.7,81.12,LOW,True,synthetic:who_cdc_rules
26.16,7.03,2.76,324.21,44.65,50.54,MEDIUM,True,synthetic:who_cdc_rules
30.77,7.41,3.73,169.4,43.7,33.98,MEDIUM,True,synthetic:who_cdc_rules
26.2,6.25,4.43,244.24,0.0,38.1,MEDIUM,True,synthetic:who_cdc_rules
36.25,5.54,6.17,317.57,27.28,49.94,MEDIUM,True,synthetic:who_cdc_rules
28.36,7.21,7.14,153.35,27.33,90.3,MEDIUM,True,synthetic:who_cdc_rules
33.92,8.39,8.36,619.21,0.0,35.08,MEDIUM,True,synthetic:who_cdc_rules
29.95,6.44,10.16,592.65,0.0,35.73,MEDIUM,True,synthetic:who_cdc_rules
23.53,8.02,1.13,813.21,0.0,92.68,MEDIUM,True,synthetic:who_cdc_rules
39.74,5.92,1.14,50.0,45.83,91.65,LOW,True,synthetic:who_cdc_rules
25.6,6.64,6.27,131.92,25.09,67.69,LOW,True,synthetic:who_cdc_rules
22.44,7.0,5.77,62.16,0.0,55.67,LOW,True,synthetic:who_cdc_rules
34.8,8.13,0.51,484.55,19.41,65.95,LOW,True,synthetic:who_cdc_rules
30.61,8.28,3.55,519.31,11.19,86.1,HIGH,True,synthetic:who_cdc_rules
36.93,8.92,6.2,754.74,11.99,48.2,HIGH,True,synthetic:who_cdc_rules
22.84,6.15,3.62,573.14,17.73,67.38,MEDIUM,True,synthetic:who_cdc_rules
31.37,6.27,11.87,287.39,37.84,75.83,MEDIUM,True,synthetic:who_cdc_rules
37.42,8.43,5.31,413.63,15.69,82.0,MEDIUM,True,synthetic:who_cdc_rules
22.55,8.6,3.43,649.98,29.19,42.67,MEDIUM,True,synthetic:who_cdc_rules
19.77,8.35,7.04,400.35,14.67,89.41,LOW,True,synthetic:who_cdc_rules
28.85,5.98,14.27,295.37,6.71,31.16,MEDIUM,True,synthetic:who_cdc_rules
37.9,6.51,5.25,341.89,0.0,47.67,MEDIUM,True,synthetic:who_cdc_rules
36.79,6.35,0.1,372.45,10.77,57.55,HIGH,True,synthetic:who_cdc_rules
22.3,5.78,1.48,339.7,2.1,87.9,MEDIUM,True,synthetic:who_cdc_rules
19.22,6.72,11.01,189.42,0.0,84.77,MEDIUM,True,synthetic:who_cdc_rules
18.03,7.76,3.5,454.11,26.32,82.71,LOW,True,synthetic:who_cdc_rules
26.13,7.01,5.6,541.68,1.55,82.89,LOW,True,synthetic:who_cdc_rules
35.92,7.75,11.56,353.34,20.85,89.7,HIGH,True,synthetic:who_cdc_rules
31.88,7.53,3.65,461.98,6.92,87.67,MEDIUM,True,synthetic:who_cdc_rules
37.23,8.04,8.18,598.31,0.0,40.04,MEDIUM,True,synthetic:who_cdc_rules
26.87,6.57,2.24,283.15,35.44,34.6,LOW,True,synthetic:who_cdc_rules
28.42,7.16,11.4,580.55,16.15,78.6,MEDIUM,True,synthetic:who_cdc_rules
19.29,7.77,12.26,708.7,0.0,77.08,MEDIUM,True,synthetic:who_cdc_rules
37.01,6.11,2.91,536.55,13.62,45.32,MEDIUM,True,synthetic:who_cdc_rules
30.2,8.38,7.47,427.56,3.43,45.14,LOW,True,synthetic:who_cdc_rules
20.4,6.57,0.1,532.71,40.54,38.66,MEDIUM,True,synthetic:who_cdc_rules
25.42,5.52,4.04,812.65,28.51,81.13,MEDIUM,True,synthetic:who_cdc_rules
36.6,6.69,9.99,391.85,10.03,92.66,MEDIUM,True,synthetic:who_cdc_rules
31.39,7.96,10.58,241.32,12.0,74.21,MEDIUM,True,synthetic:who_cdc_rules
36.15,7.82,0.1,264.55,47.13,35.37,MEDIUM,True,synthetic:who_cdc_rules
31.53,7.06,6.24,153.1,0.0,54.63,LOW,True,synthetic:who_cdc_rules
32.34,7.35,14.01,223.52,36.2,94.97,MEDIUM,True,synthetic:who_cdc_rules
23.8,5.82,0.1,303.23,21.57,51.15,HIGH,True,synthetic:who_cdc_rules
38.84,8.76,2.16,212.84,24.3,87.19,HIGH,True,synthetic:who_cdc_rules
18.0,8.19,15.36,307.55,0.0,63.56,MEDIUM,True,synthetic:who_cdc_rules
18.48,7.21,9.98,655.67,33.74,60.98,MEDIUM,True,synthetic:who_cdc_rules
38.39,6.22,16.81,609.19,29.3,74.12,HIGH,True,synthetic:who_cdc_rules
39.68,7.61,15.67,257.23,0.0,35.47,MEDIUM,True,synthetic:who_cdc_rules
30.04,6.33,9.39,792.46,0.0,70.43,HIGH,True,synthetic:who_cdc_rules
23.71,7.72,0.1,598.87,0.0,79.66,HIGH,True,synthetic:who_cdc_rules
23.64,8.69,5.37,427.94,0.0,77.23,MEDIUM,True,synthetic:who_cdc_rules
36.39,7.11,0.67,700.26,27.29,45.67,MEDIUM,True,synthetic:who_cdc_rules
29.74,6.52,3.05,169.83,0.0,70.64,LOW,True,synthetic:who_cdc_rules
29.29,6.25,8.25,528.78,7.31,54.67,MEDIUM,True,synthetic:who_cdc_rules
28.17,6.47,5.65,430.62,3.59,79.75,MEDIUM,True,synthetic:who_cdc_rules
30.79,8.23,10.83,494.98,0.0,58.92,HIGH,True,synthetic:who_cdc_rules
32.1,7.66,0.1,618.1,0.0,86.68,MEDIUM,True,synthetic:who_cdc_rules
20.36,7.11,6.27,345.49,12.05,35.69,LOW,True,synthetic:who_cdc_rules
33.75,5.69,0.1,50.0,0.0,82.36,MEDIUM,True,synthetic:who_cdc_rules
26.64,8.85,3.53,50.0,48.13,63.17,MEDIUM,True,synthetic:who_cdc_rules
21.17,7.48,0.1,50.0,57.24,82.97,MEDIUM,True,synthetic:who_cdc_rules
21.04,6.91,5.66,402.26,0.0,30.23,LOW,True,synthetic:who_cdc_rules
30.6,7.26,1.56,160.58,7.56,43.3,LOW,True,synthetic:who_cdc_rules
39.65,7.7,15.22,650.91,21.34,83.13,HIGH,True,synthetic:who_cdc_rules
34.71,6.35,8.38,449.35,26.39,67.38,MEDIUM,True,synthetic:who_cdc_rules
39.54,8.01,13.95,319.6,0.0,89.72,HIGH,True,synthetic:who_cdc_rules
20.54,7.77,6.99,407.66,42.89,54.68,MEDIUM,True,synthetic:who_cdc_rules
20.91,6.61,3.31,270.58,24.52,46.49,LOW,True,synthetic:who_cdc_rules
23.83,7.55,18.89,524.93,0.0,55.56,MEDIUM,True,synthetic:who_cdc_rules
27.35,7.57,4.29,342.42,0.0,72.66,LOW,True,synthetic:who_cdc_rules
24.88,5.74,3.87,383.63,22.02,80.2,MEDIUM,True,synthetic:who_cdc_rules
37.24,8.75,7.51,482.83,1.33,90.0,HIGH,True,synthetic:who_cdc_rules
30.59,6.38,7.32,841.63,0.59,65.32,MEDIUM,True,synthetic:who_cdc_rules
26.34,8.59,3.27,546.57,36.22,65.48,MEDIUM,True,synthetic:who_cdc_rules
34.59,5.99,3.76,214.67,4.79,74.5,MEDIUM,True,synthetic:who_cdc_rules
33.51,7.04,9.57,550.72,0.0,73.41,LOW,True,synthetic:who_cdc_rules
29.05,7.55,4.01,383.3,18.19,74.35,LOW,True,synthetic:who_cdc_rules
36.89,6.9,0.1,677.97,16.22,82.87,HIGH,True,synthetic:who_cdc_rules
26.66,6.87,6.44,430.78,34.76,42.75,LOW,True,synthetic:who_cdc_rules
36.67,8.75,14.21,727.16,0.0,43.21,HIGH,True,synthetic:who_cdc_rules
31.7,5.88,17.57,517.73,38.94,55.56,MEDIUM,True,synthetic:who_cdc_rules
24.71,6.49,3.6,104.33,25.47,53.39,MEDIUM,True,synthetic:who_cdc_rules
22.34,6.67,4.22,533.26,0.0,63.35,LOW,True,synthetic:who_cdc_rules
24.78,6.8,6.31,358.14,0.33,78.31,LOW,True,synthetic:who_cdc_rules
29.95,5.8,10.0,623.23,17.71,94.61,HIGH,True,synthetic:who_cdc_rules
27.06,8.93,5.26,564.19,5.54,49.81,MEDIUM,True,synthetic:who_cdc_rules
23.92,7.59,0.3,85.57,0.0,32.8,LOW,True,synthetic:who_cdc_rules
37.13,8.28,4.38,117.3,8.04,43.94,MEDIUM,True,synthetic:who_cdc_rules
19.56,8.16,3.92,126.49,0.0,32.92,LOW,True,synthetic:who_cdc_rules
22.44,9.0,15.81,965.54,16.71,63.75,HIGH,True,synthetic:who_cdc_rules
28.37,8.67,8.75,50.0,16.72,35.96,MEDIUM,True,synthetic:who_cdc_rules
22.47,8.95,5.06,416.81,32.26,69.4,MEDIUM,True,synthetic:who_cdc_rules
26.72,5.61,14.77,510.89,12.61,50.24,MEDIUM,True,synthetic:who_cdc_rules
19.47,6.96,2.46,112.56,58.1,44.1,MEDIUM,True,synthetic:who_cdc_rules
34.18,8.58,0.1,130.29,10.14,81.68,MEDIUM,True,synthetic:who_cdc_rules
39.55,5.66,0.99,436.35,30.51,56.85,MEDIUM,True,synthetic:who_cdc_rules
19.6,7.4,0.69,449.77,26.26,45.83,LOW,True,synthetic:who_cdc_rules
34.15,5.92,1.67,237.71,8.08,89.92,MEDIUM,True,synthetic:who_cdc_rules
29.65,7.3,2.18,268.4,2.6,70.52,LOW,True,synthetic:who_cdc_rules
27.7,7.37,0.1,425.77,0.0,53.74,LOW,True,synthetic:who_cdc_rules
30.53,6.26,7.72,130.65,29.99,93.38,MEDIUM,True,synthetic:who_cdc_rules
38.53,5.84,5.7,464.21,35.96,68.85,MEDIUM,True,synthetic:who_cdc_rules
35.96,8.3,0.91,600.1,19.34,84.35,HIGH,True,synthetic:who_cdc_rules
20.51,6.29,9.59,327.15,4.69,35.96,MEDIUM,True,synthetic:who_cdc_rules
39.06,8.88,5.86,332.19,28.11,44.74,MEDIUM,True,synthetic:who_cdc_rules
28.38,6.09,7.98,715.38,28.48,46.48,MEDIUM,True,synthetic:who_cdc_rules
24.51,7.78,10.79,133.47,3.53,37.47,MEDIUM,True,synthetic:who_cdc_rules
33.52,6.72,0.1,348.97,0.0,94.12,MEDIUM,True,synthetic:who_cdc_rules
24.18,7.3,4.52,59.16,0.0,67.02,LOW,True,synthetic:who_cdc_rules
31.95,6.72,11.81,601.73,0.0,47.63,MEDIUM,True,synthetic:who_cdc_rules
36.43,8.72,0.1,1077.16,10.71,33.2,HIGH,True,synthetic:who_cdc_rules
33.67,8.54,3.46,475.69,47.7,77.89,MEDIUM,True,synthetic:who_cdc_rules
37.47,6.9,4.95,409.52,31.48,55.11,MEDIUM,True,synthetic:who_cdc_rules
26.56,8.48,11.73,354.51,35.81,39.53,MEDIUM,True,synthetic:who_cdc_rules
34.3,7.93,2.65,470.97,25.92,58.05,LOW,True,synthetic:who_cdc_rules
25.14,8.96,12.31,300.16,80.59,34.67,HIGH,True,synthetic:who_cdc_rules
33.92,7.01,13.63,386.82,30.12,49.79,MEDIUM,True,synthetic:who_cdc_rules
36.57,8.27,12.35,493.25,24.48,79.44,HIGH,True,synthetic:who_cdc_rules
38.67,8.79,8.16,379.39,0.72,30.65,MEDIUM,True,synthetic:who_cdc_rules
36.98,7.65,3.57,401.66,4.26,72.93,MEDIUM,True,synthetic:who_cdc_rules
36.01,8.11,11.93,521.67,0.0,48.36,MEDIUM,True,synthetic:who_cdc_rules
38.42,6.98,6.11,518.88,5.33,53.7,MEDIUM,True,synthetic:who_cdc_rules
18.22,6.87,14.58,369.57,30.62,63.4,MEDIUM,True,synthetic:who_cdc_rules
20.05,6.02,11.28,619.98,0.12,58.72,HIGH,True,synthetic:who_cdc_rules
19.88,5.77,0.1,515.55,0.0,76.21,MEDIUM,True,synthetic:who_cdc_rules
30.27,7.48,7.59,195.59,41.32,84.84,MEDIUM,True,synthetic:who_cdc_rules
35.27,7.68,13.58,503.45,13.89,81.17,HIGH,True,synthetic:who_cdc_rules
25.96,7.57,0.88,476.97,10.95,72.31,LOW,True,synthetic:who_cdc_rules
28.08,6.26,6.29,173.21,12.18,72.48,MEDIUM,True,synthetic:who_cdc_rules
27.56,8.22,0.1,501.92,12.33,44.51,LOW,True,synthetic:who_cdc_rules
22.22,6.8,0.1,429.1,0.0,69.96,LOW,True,synthetic:who_cdc_rules
27.2,8.58,0.1,345.67,0.0,74.59,MEDIUM,True,synthetic:who_cdc_rules
38.43,5.84,0.1,332.97,19.94,83.63,HIGH,True,synthetic:who_cdc_rules
26.06,8.59,0.1,272.12,38.82,42.97,MEDIUM,True,synthetic:who_cdc_rules
18.16,8.99,0.1,619.33,0.0,46.36,LOW,True,synthetic:who_cdc_rules
37.47,8.52,13.5,333.98,35.87,57.25,HIGH,True,synthetic:who_cdc_rules
25.07,6.94,7.73,126.41,24.66,48.34,LOW,True,synthetic:who_cdc_rules
27.63,7.97,0.1,625.78,12.06,79.95,MEDIUM,True,synthetic:who_cdc_rules
22.9,6.12,0.1,50.0,10.57,68.09,MEDIUM,True,synthetic:who_cdc_rules
39.18,6.84,2.17,325.91,11.25,41.4,MEDIUM,True,synthetic:who_cdc_rules
36.88,7.92,9.58,723.51,38.54,78.16,MEDIUM,True,synthetic:who_cdc_rules
25.44,8.68,8.06,670.24,31.4,47.95,MEDIUM,True,synthetic:who_cdc_rules
23.23,6.99,0.1,348.42,13.88,56.86,LOW,True,synthetic:who_cdc_rules
37.56,8.37,0.1,471.07,0.0,71.08,MEDIUM,True,synthetic:who_cdc_rules
39.64,7.05,0.1,196.96,0.0,57.81,MEDIUM,True,synthetic:who_cdc_rules
31.46,5.71,2.51,269.26,0.0,72.25,MEDIUM,True,synthetic:who_cdc_rules
26.3,6.29,5.16,107.04,10.62,71.32,MEDIUM,True,synthetic:who_cdc_rules
37.39,7.26,7.16,463.72,26.43,74.69,MEDIUM,True,synthetic:who_cdc_rules
24.91,8.01,12.58,430.22,36.51,71.41,MEDIUM,True,synthetic:who_cdc_rules
20.07,7.22,11.82,372.87,21.3,48.13,MEDIUM,True,synthetic:who_cdc_rules
29.32,7.33,3.92,631.88,0.0,93.22,MEDIUM,True,synthetic:who_cdc_rules
18.5,7.13,6.24,280.81,23.51,53.76,LOW,True,synthetic:who_cdc_rules
18.16,8.24,9.32,372.62,13.94,94.91,LOW,True,synthetic:who_cdc_rules
26.59,7.13,4.97,448.45,0.0,69.92,LOW,True,synthetic:who_cdc_rules
24.12,8.72,2.5,134.77,58.73,40.04,MEDIUM,True,synthetic:who_cdc_rules
23.14,5.88,1.92,504.59,0.0,67.1,MEDIUM,True,synthetic:who_cdc_rules
32.9,8.29,10.2,640.26,10.26,78.87,MEDIUM,True,synthetic:who_cdc_rules
37.54,6.83,4.27,50.0,16.23,73.83,MEDIUM,True,synthetic:who_cdc_rules
18.79,6.21,8.29,581.93,30.14,32.02,MEDIUM,True,synthetic:who_cdc_rules
19.06,8.93,5.07,440.35,0.0,75.48,MEDIUM,True,synthetic:who_cdc_rules
30.07,6.84,0.1,674.4,28.77,69.76,MEDIUM,True,synthetic:who_cdc_rules
35.1,8.45,4.67,379.44,52.08,80.96,HIGH,True,synthetic:who_cdc_rules
24.8,8.02,1.09,559.89,28.15,88.59,LOW,True,synthetic:who_cdc_rules
33.38,6.04,13.73,648.05,70.3,64.55,HIGH,True,synthetic:who_cdc_rules
29.83,8.68,14.65,445.02,0.0,51.11,MEDIUM,True,synthetic:who_cdc_rules
35.58,8.92,2.13,703.43,15.53,67.09,HIGH,True,synthetic:who_cdc_rules
28.96,6.38,5.74,421.84,34.43,90.13,MEDIUM,True,synthetic:who_cdc_rules
34.78,5.86,0.7,320.23,12.71,65.24,MEDIUM,True,synthetic:who_cdc_rules
25.59,7.15,7.9,390.55,28.2,86.45,LOW,True,synthetic:who_cdc_rules
25.8,7.55,3.85,573.74,27.72,48.4,LOW,True,synthetic:who_cdc_rules
19.42,7.75,3.5,455.85,18.62,86.36,LOW,True,synthetic:who_cdc_rules
34.18,5.53,0.1,89.26,20.99,40.04,MEDIUM,True,synthetic:who_cdc_rules
20.53,6.41,10.11,664.0,16.5,94.34,HIGH,True,synthetic:who_cdc_rules
25.76,8.52,5.92,458.77,26.49,69.34,MEDIUM,True,synthetic:who_cdc_rules
23.89,7.25,10.84,506.8,21.63,70.91,MEDIUM,True,synthetic:who_cdc_rules
20.36,7.97,4.61,492.91,0.0,78.67,LOW,True,synthetic:who_cdc_rules
37.53,5.84,7.01,774.56,30.03,89.03,HIGH,True,synthetic:who_cdc_rules
24.3,8.73,14.22,447.52,1.52,70.66,MEDIUM,True,synthetic:who_cdc_rules
31.4,8.48,9.49,907.35,0.0,52.92,MEDIUM,True,synthetic:who_cdc_rules
19.54,8.03,8.83,390.15,26.46,82.82,LOW,True,synthetic:who_cdc_rules
24.93,5.52,1.56,332.52,0.0,35.92,MEDIUM,True,synthetic:who_cdc_rules
18.72,7.33,5.12,266.52,23.19,91.99,LOW,True,synthetic:who_cdc_rules
20.33,5.78,9.38,391.39,0.0,89.07,MEDIUM,True,synthetic:who_cdc_rules
31.41,7.38,4.33,515.48,9.79,58.97,LOW,True,synthetic:who_cdc_rules
26.38,8.64,8.92,562.04,7.49,70.79,MEDIUM,True,synthetic:who_cdc_rules
35.06,7.96,0.1,648.88,0.0,57.1,MEDIUM,True,synthetic:who_cdc_rules
18.72,6.5,6.32,488.09,0.0,52.32,LOW,True,synthetic:who_cdc_rules
30.02,7.44,3.8,406.7,61.21,39.11,MEDIUM,True,synthetic:who_cdc_rules
32.57,5.65,6.02,570.83,0.0,58.18,MEDIUM,True,synthetic:who_cdc_rules
29.47,5.72,7.04,306.89,16.31,70.96,MEDIUM,True,synthetic:who_cdc_rules
39.54,6.61,0.1,182.72,17.88,32.03,MEDIUM,True,synthetic:who_cdc_rules
26.92,7.03,7.98,226.31,23.81,68.98,LOW,True,synthetic:who_cdc_rules
37.22,8.21,0.1,215.15,4.83,50.34,MEDIUM,True,synthetic:who_cdc_rules
33.78,6.24,4.33,381.25,17.7,55.39,MEDIUM,True,synthetic:who_cdc_rules
30.89,7.63,0.1,436.05,28.61,80.69,MEDIUM,True,synthetic:who_cdc_rules
39.26,8.54,0.36,284.49,0.0,44.46,MEDIUM,True,synthetic:who_cdc_rules
21.45,7.06,1.08,434.2,42.43,48.51,MEDIUM,True,synthetic:who_cdc_rules
29.73,6.25,10.61,59.12,16.6,81.04,HIGH,True,synthetic:who_cdc_rules
29.21,5.98,6.07,475.42,27.71,46.88,MEDIUM,True,synthetic:who_cdc_rules
37.12,6.43,15.39,387.56,32.66,43.69,HIGH,True,synthetic:who_cdc_rules
23.32,6.06,8.04,477.86,0.0,66.39,MEDIUM,True,synthetic:who_cdc_rules
26.68,6.01,11.43,411.49,0.0,53.74,MEDIUM,True,synthetic:who_cdc_rules
34.84,5.81,3.88,547.52,25.09,55.41,MEDIUM,True,synthetic:who_cdc_rules
29.89,6.62,0.33,488.22,21.24,30.06,LOW,True,synthetic:who_cdc_rules
35.08,8.16,9.66,132.81,0.0,94.18,MEDIUM,True,synthetic:who_cdc_rules
30.6,8.97,19.21,172.71,17.9,56.65,MEDIUM,True,synthetic:who_cdc_rules
34.51,5.75,5.45,629.19,29.13,36.54,MEDIUM,True,synthetic:who_cdc_rules
35.61,7.73,2.43,488.52,34.89,51.58,MEDIUM,True,synthetic:who_cdc_rules
25.81,7.36,0.1,668.71,11.31,42.66,MEDIUM,True,synthetic:who_cdc_rules
21.64,8.24,9.07,457.06,5.75,37.16,LOW,True,synthetic:who_cdc_rules
26.74,8.3,9.39,619.4,26.11,49.84,MEDIUM,True,synthetic:who_cdc_rules
39.76,5.86,4.67,321.5,10.25,39.46,MEDIUM,True,synthetic:who_cdc_rules
27.9,8.32,1.48,455.26,10.1,64.97,LOW,True,synthetic:who_cdc_rules
35.14,6.31,7.52,712.01,0.0,52.72,HIGH,True,synthetic:who_cdc_rules
21.52,8.96,2.68,286.04,39.62,64.02,MEDIUM,True,synthetic:who_cdc_rules
37.67,7.63,5.41,390.52,24.11,93.43,MEDIUM,True,synthetic:who_cdc_rules
22.98,7.11,0.1,202.77,10.26,48.29,LOW,True,synthetic:who_cdc_rules
37.4,7.76,6.23,539.74,38.2,67.75,MEDIUM,True,synthetic:who_cdc_rules
22.93,7.42,5.29,326.04,7.32,43.31,LOW,True,synthetic:who_cdc_rules
28.26,6.4,6.61,50.0,11.08,70.27,MEDIUM,True,synthetic:who_cdc_rules
37.12,7.91,7.07,183.63,50.76,36.76,MEDIUM,True,synthetic:who_cdc_rules
21.26,7.65,5.31,155.21,9.66,43.89,LOW,True,synthetic:who_cdc_rules
20.0,8.54,1.18,432.16,38.69,59.06,MEDIUM,True,synthetic:who_cdc_rules
34.94,5.66,4.56,171.0,2.72,71.0,MEDIUM,True,synthetic:who_cdc_rules
30.92,6.16,1.79,70.57,29.25,45.69,HIGH,True,synthetic:who_cdc_rules
35.72,8.55,2.06,480.88,23.65,68.88,MEDIUM,True,synthetic:who_cdc_rules
23.3,7.95,9.14,436.46,28.23,54.84,LOW,True,synthetic:who_cdc_rules
34.03,7.95,7.88,316.92,33.61,90.03,MEDIUM,True,synthetic:who_cdc_rules
39.99,7.55,0.1,50.0,14.35,55.15,MEDIUM,True,synthetic:who_cdc_rules
38.83,7.18,5.43,50.0,0.0,42.16,MEDIUM,True,synthetic:who_cdc_rules
19.17,6.73,2.47,508.73,0.0,37.86,LOW,True,synthetic:who_cdc_rules
21.38,7.47,5.56,493.25,0.0,41.41,LOW,True,synthetic:who_cdc_rules
21.76,7.5,6.73,405.71,28.88,60.56,LOW,True,synthetic:who_cdc_rules
35.49,8.66,8.21,581.11,24.08,34.68,MEDIUM,True,synthetic:who_cdc_rules
24.63,7.13,6.82,202.39,0.0,82.83,LOW,True,synthetic:who_cdc_rules
31.13,6.04,18.13,184.79,16.98,41.91,MEDIUM,True,synthetic:who_cdc_rules
36.94,6.55,0.1,248.12,8.38,50.78,MEDIUM,True,synthetic:who_cdc_rules
31.66,6.42,6.35,316.76,30.25,33.35,MEDIUM,True,synthetic:who_cdc_rules
23.28,8.41,0.1,307.63,30.22,51.41,LOW,True,synthetic:who_cdc_rules
33.11,6.36,12.81,384.85,41.96,33.13,HIGH,True,synthetic:who_cdc_rules
28.47,8.37,5.97,583.8,0.0,91.05,HIGH,True,synthetic:who_cdc_rules
34.31,7.01,2.13,756.65,15.75,58.05,MEDIUM,True,synthetic:who_cdc_rules
18.93,6.75,6.11,502.82,30.55,35.99,LOW,True,synthetic:who_cdc_rules
38.04,7.67,13.9,490.69,16.99,41.6,MEDIUM,True,synthetic:who_cdc_rules
19.44,6.21,5.93,50.0,20.07,44.59,MEDIUM,True,synthetic:who_cdc_rules
39.24,5.99,0.1,512.1,15.21,59.48,MEDIUM,True,synthetic:who_cdc_rules
25.64,7.31,0.1,726.35,24.65,63.52,MEDIUM,True,synthetic:who_cdc_rules
26.63,6.34,1.53,418.6,23.78,36.69,MEDIUM,True,synthetic:who_cdc_rules
32.57,5.95,8.63,221.96,22.55,91.14,MEDIUM,True,synthetic:who_cdc_rules
30.93,8.16,5.38,570.82,0.0,57.09,MEDIUM,True,synthetic:who_cdc_rules
28.25,8.04,7.41,321.93,53.86,70.19,MEDIUM,True,synthetic:who_cdc_rules
34.37,5.98,8.92,496.41,0.0,64.54,MEDIUM,True,synthetic:who_cdc_rules
